interaction_id,user_id,product_id,interaction_type,interaction_ts,interaction_date
1769,218,2374,wishlist,2024-02-25 13:57:30.011073,2024-05-05
1770,454,1213,purchase,2024-01-12 05:09:32.174104,2024-03-22
1772,454,555,view,2024-08-10 09:35:05.757771,2024-10-19
1773,494,266,wishlist,2024-03-02 08:24:52.996228,2024-05-11
1774,22,1881,purchase,2024-10-22 07:31:32.704124,2024-12-31
1775,158,880,add_to_cart,2024-04-22 18:48:39.145077,2024-07-01
1776,107,808,view,2024-07-23 01:09:57.593477,2024-10-01
1777,232,750,review,2024-05-08 16:07:49.658598,2024-07-17
1778,16,886,view,2024-08-03 02:06:36.557518,2024-10-12
1779,439,1459,wishlist,2024-02-26 01:31:48.408703,2024-05-06
1781,461,1660,review,2024-03-26 17:04:14.112297,2024-06-04
1782,412,345,wishlist,2024-07-01 11:45:33.872365,2024-09-09
1783,141,1030,view,2024-04-15 20:33:44.698340,2024-06-24
1784,119,1673,view,2024-04-30 08:31:36.466690,2024-07-09
1785,65,798,view,2024-07-13 08:20:41.725219,2024-09-21
1786,377,2263,add_to_cart,2024-09-03 20:51:29.377780,2024-11-12
1787,394,2453,view,2024-09-17 15:39:27.718365,2024-11-26
1788,271,783,view,2024-05-28 14:27:08.620965,2024-08-06
1789,88,1087,add_to_cart,2024-05-18 16:33:59.257335,2024-07-27
1790,191,917,view,2024-10-07 05:07:28.872002,2024-12-16
1791,27,85,review,2024-06-07 08:03:07.059258,2024-08-16
1792,210,1876,view,2024-07-16 09:00:50.743646,2024-09-24
1793,156,1842,wishlist,2024-01-05 13:46:59.048124,2024-03-15
1794,492,674,view,2024-08-16 22:53:14.166456,2024-10-25
1795,317,76,view,2024-06-20 04:30:29.414787,2024-08-29
1797,223,193,add_to_cart,2024-04-06 00:00:00.000000,2024-06-15
1798,385,1463,wishlist,2024-09-25 11:52:39.038783,2024-12-04
1799,192,432,wishlist,2024-02-03 21:22:37.353366,2024-04-13
1800,217,198,view,2024-06-14 20:48:53.491913,2024-08-23
1801,39,2127,view,2024-04-26 12:13:17.631265,2024-07-05
1802,94,684,review,2024-04-28 09:45:35.313277,2024-07-07
1803,77,1970,purchase,2024-09-06 11:46:41.050552,2024-11-15
1804,54,2199,view,2024-09-01 02:38:41.774981,2024-11-10
1805,419,2366,wishlist,2024-10-10 11:50:05.059489,2024-12-19
1806,135,1527,view,2024-08-13 20:05:37.297356,2024-10-22
1807,437,340,review,2024-07-04 12:11:06.356848,2024-09-12
1808,146,1700,purchase,2024-09-17 11:22:13.234976,2024-11-26
1809,368,2238,purchase,2024-08-02 00:34:41.365885,2024-10-11
1810,264,1246,view,2024-05-12 18:27:33.465080,2024-07-21
1811,92,440,view,2024-03-05 10:51:24.972382,2024-05-14
1812,305,1977,view,2024-04-03 18:55:30.829785,2024-06-12
1813,86,97,wishlist,2024-08-30 13:56:27.468827,2024-11-08
1814,442,1501,view,2024-09-30 21:12:45.788280,2024-12-09
1815,103,829,view,2024-03-29 01:54:46.043350,2024-06-07
1816,493,1285,add_to_cart,2024-01-06 21:18:02.509455,2024-03-16
1818,306,1695,view,2024-05-22 09:20:44.712863,2024-07-31
1819,258,102,view,2024-05-03 12:20:19.834828,2024-07-12
1820,259,898,view,2024-05-31 10:31:23.521816,2024-08-09
1821,21,45,purchase,2024-06-13 23:39:48.982469,2024-08-22
1822,276,683,view,2024-08-18 13:25:43.495810,2024-10-27
1823,299,1362,view,2024-09-23 00:00:00.000000,2024-12-02
1824,288,517,wishlist,2024-04-22 13:24:21.692449,2024-07-01
1826,86,191,wishlist,2024-10-12 02:42:47.346068,2024-12-21
1827,68,1170,view,2024-08-11 17:41:12.719382,2024-10-20
1828,122,1948,view,2024-07-18 06:37:06.322340,2024-09-26
1829,150,1279,view,2024-01-19 20:19:14.518765,2024-03-29
1830,447,1401,view,2024-06-08 03:41:23.969965,2024-08-17
1831,199,839,view,2024-09-23 21:18:13.502518,2024-12-02
1832,410,1169,view,2024-09-03 13:20:10.728625,2024-11-12
1833,354,948,review,2024-03-26 20:26:14.854027,2024-06-04
1834,60,2263,wishlist,2024-03-19 00:00:00.000000,2024-05-28
1835,361,1216,view,2024-06-13 20:12:15.482491,2024-08-22
1836,392,709,view,2024-07-29 06:00:09.571572,2024-10-07
1837,409,2077,view,2024-09-18 00:00:00.000000,2024-11-27
1838,423,185,view,2024-10-06 07:53:55.705558,2024-12-15
1839,357,733,view,2024-04-21 00:00:00.000000,2024-06-30
1843,167,726,add_to_cart,2024-07-22 15:12:34.681633,2024-09-30
1845,122,1424,wishlist,2024-09-20 05:02:49.103793,2024-11-29
1846,149,500,wishlist,2024-03-26 20:12:54.438186,2024-06-04
1847,149,1561,view,2024-01-11 17:03:37.822839,2024-03-21
1848,354,1078,view,2024-06-30 11:17:55.810481,2024-09-08
1849,473,1340,view,2024-04-12 22:35:22.931027,2024-06-21
1850,32,53,view,2024-09-24 13:59:55.602542,2024-12-03
1851,374,2138,view,2024-02-11 10:44:38.610050,2024-04-21
1852,485,1249,add_to_cart,2024-04-29 20:10:39.980034,2024-07-08
1853,269,910,purchase,2024-05-12 06:17:43.018625,2024-07-21
1854,357,2472,purchase,2024-09-18 13:12:08.585912,2024-11-27
1855,414,1490,view,2024-03-31 11:11:30.133121,2024-06-09
1856,442,39,view,2024-07-28 20:10:01.868524,2024-10-06
1857,109,1550,view,2024-06-06 17:56:27.828452,2024-08-15
1858,362,1469,view,2024-02-05 02:10:41.027864,2024-04-15
1859,481,1359,review,2024-09-06 19:17:28.034099,2024-11-15
1860,202,2187,view,2024-05-07 22:02:14.370744,2024-07-16
1861,166,1438,view,2024-02-09 14:17:18.805508,2024-04-19
1862,124,761,add_to_cart,2024-03-30 01:06:20.966188,2024-06-08
1863,60,1043,view,2024-09-20 07:57:53.029228,2024-11-29
1864,443,2372,add_to_cart,2024-05-24 02:05:58.478203,2024-08-02
1865,248,1884,wishlist,2024-09-02 06:54:29.488518,2024-11-11
1866,134,990,wishlist,2024-04-14 07:40:40.891706,2024-06-23
1867,378,191,view,2024-02-02 19:58:10.000669,2024-04-12
1868,343,405,view,2024-10-19 01:13:50.512669,2024-12-28
1869,363,2478,view,2024-10-21 17:14:38.088620,2024-12-30
1870,381,1408,view,2024-03-06 23:33:02.066955,2024-05-15
1871,192,435,purchase,2024-09-25 05:53:12.186548,2024-12-04
1872,252,2111,review,2024-07-05 12:10:22.899240,2024-09-13
1873,446,619,view,2024-10-02 00:00:00.000000,2024-12-11
1874,425,1552,view,2024-03-09 22:33:14.132285,2024-05-18
1875,59,1033,purchase,2024-05-03 01:23:51.849090,2024-07-12
1876,117,1034,view,2024-08-26 18:46:13.528177,2024-11-04
1877,349,1659,view,2024-01-15 10:59:43.018178,2024-03-25
1878,284,2376,view,2024-05-16 07:21:39.881166,2024-07-25
1879,419,2178,review,2024-01-31 19:34:33.481174,2024-04-10
1880,75,484,wishlist,2024-04-16 09:01:44.484679,2024-06-25
1881,385,254,add_to_cart,2024-08-06 12:19:34.739741,2024-10-15
1882,167,1737,view,2024-04-04 00:03:42.611103,2024-06-13
1883,469,1884,purchase,2024-04-03 07:44:56.615135,2024-06-12
1884,338,51,review,2024-08-31 14:10:16.502238,2024-11-09
1885,282,52,view,2024-10-27 19:23:16.126390,2025-01-05
1886,443,1909,view,2024-09-02 05:59:55.751640,2024-11-11
1887,36,1545,view,2024-04-20 02:14:15.739464,2024-06-29
1888,241,1309,view,2024-10-12 17:57:29.894403,2024-12-21
1889,264,1323,wishlist,2024-07-30 14:44:14.936356,2024-10-08
1890,211,1390,view,2024-10-22 00:37:49.200072,2024-12-31
1891,207,2370,view,2024-01-08 17:42:19.354932,2024-03-18
1892,94,711,view,2024-07-01 06:53:51.479192,2024-09-09
1893,297,2039,wishlist,2024-08-27 02:36:33.510398,2024-11-05
1894,98,350,view,2024-06-28 01:59:12.833822,2024-09-06
1896,475,821,add_to_cart,2024-04-19 02:36:37.115854,2024-06-28
1897,324,2417,view,2024-06-28 08:42:28.841992,2024-09-06
1898,395,1143,view,2024-04-19 04:03:07.376002,2024-06-28
1899,493,966,view,2024-05-31 00:00:00.000000,2024-08-09
1900,483,2037,purchase,2024-07-16 20:44:44.972824,2024-09-24
1901,302,1815,view,2024-08-04 01:29:02.411543,2024-10-13
1902,126,1024,add_to_cart,2024-09-02 22:20:12.302117,2024-11-11
1903,331,1394,view,2024-02-24 21:46:37.951899,2024-05-04
1904,341,2347,add_to_cart,2024-08-22 05:46:55.857806,2024-10-31
1905,195,1666,view,2024-01-03 01:49:09.811723,2024-03-13
1906,437,1965,purchase,2024-04-03 18:24:21.551444,2024-06-12
1907,297,447,view,2024-10-10 04:26:21.255059,2024-12-19
1908,200,1824,view,2024-02-24 17:51:56.957210,2024-05-04
1909,10,1707,purchase,2024-07-22 01:52:32.196119,2024-09-30
1910,101,622,view,2024-10-13 06:38:30.305711,2024-12-22
1911,244,2071,wishlist,2024-01-06 04:05:42.003241,2024-03-16
1912,225,865,wishlist,2024-06-26 14:46:59.171879,2024-09-04
1913,262,2317,wishlist,2024-09-23 09:36:07.813977,2024-12-02
1914,314,2168,view,2024-05-17 18:26:31.491881,2024-07-26
1915,412,1144,view,2024-07-17 22:35:01.749369,2024-09-25
1916,77,936,view,2024-02-09 00:00:00.000000,2024-04-19
1917,77,961,view,2024-10-29 06:27:33.873960,2025-01-07
1918,69,2039,review,2024-04-15 08:06:21.578461,2024-06-24
1920,259,2210,purchase,2024-02-06 03:22:18.034890,2024-04-16
1921,421,2244,review,2024-05-12 19:52:19.004246,2024-07-21
1922,85,1594,view,2024-06-01 05:28:31.601893,2024-08-10
1923,265,1321,view,2024-03-04 05:00:14.515111,2024-05-13
1924,36,1288,wishlist,2024-01-13 18:57:49.558958,2024-03-23
1925,105,443,purchase,2024-04-29 04:11:06.738621,2024-07-08
1926,92,2149,add_to_cart,2024-07-24 22:35:12.388674,2024-10-02
1927,179,2332,review,2024-05-31 09:35:32.331362,2024-08-09
1928,392,1559,add_to_cart,2024-09-11 21:33:07.475577,2024-11-20
1929,494,279,view,2024-06-23 12:10:37.196032,2024-09-01
1930,81,355,view,2024-06-03 15:48:00.968731,2024-08-12
1931,292,2141,wishlist,2024-10-22 15:19:33.386070,2024-12-31
1932,27,162,view,2024-04-13 03:30:24.693519,2024-06-22
1933,187,1974,wishlist,2024-06-29 20:41:48.638917,2024-09-07
1934,158,492,add_to_cart,2024-01-19 17:59:16.439054,2024-03-29
1935,9,1921,add_to_cart,2024-08-03 12:12:48.192382,2024-10-12
1936,343,786,view,2024-02-08 12:06:59.535178,2024-04-18
1937,111,2251,view,2024-02-17 20:54:05.864947,2024-04-27
1938,203,1185,wishlist,2024-10-06 12:22:54.097065,2024-12-15
1939,178,1729,add_to_cart,2024-07-29 13:54:11.090532,2024-10-07
1940,205,584,purchase,2024-08-20 10:54:56.224649,2024-10-29
1941,308,450,add_to_cart,2024-01-03 04:59:36.240109,2024-03-13
1942,460,475,review,2024-09-30 07:53:24.912968,2024-12-09
1944,351,1031,view,2024-01-25 05:55:14.724422,2024-04-04
1945,179,1543,view,2024-01-30 18:45:48.018884,2024-04-09
1946,34,1856,view,2024-03-02 20:42:23.750249,2024-05-11
1947,126,1058,add_to_cart,2024-01-03 03:35:31.261994,2024-03-13
1948,18,2476,view,2024-02-11 07:25:12.342158,2024-04-21
1949,391,2096,purchase,2024-03-11 11:25:16.660638,2024-05-20
1950,84,607,view,2024-01-30 08:49:28.467452,2024-04-09
1951,481,180,wishlist,2024-09-17 20:25:56.459677,2024-11-26
1952,425,2474,view,2024-04-22 16:19:06.893432,2024-07-01
1953,150,2087,view,2024-06-23 03:16:43.706639,2024-09-01
1954,113,376,purchase,2024-06-13 01:08:19.944141,2024-08-22
1955,41,1694,review,2024-07-05 19:16:12.062752,2024-09-13
1956,484,185,view,2024-04-20 17:20:08.117074,2024-06-29
1957,239,574,view,2024-05-02 23:31:23.171179,2024-07-11
1958,452,1267,review,2024-08-06 21:44:30.230568,2024-10-15
1959,482,2006,add_to_cart,2024-03-10 07:00:03.648875,2024-05-19
1960,217,1448,view,2024-05-16 15:52:37.839596,2024-07-25
1961,80,176,view,2024-02-21 20:26:56.296044,2024-05-01
1962,143,2065,view,2024-06-08 23:39:46.721720,2024-08-17
1963,289,1000,view,2024-09-09 08:28:11.734160,2024-11-18
1964,414,2213,wishlist,2024-02-27 00:00:00.000000,2024-05-07
1965,74,354,view,2024-10-06 23:29:23.906322,2024-12-15
1966,279,526,view,2024-10-25 09:59:09.036190,2025-01-03
1967,2,178,review,2024-07-21 00:38:23.197924,2024-09-29
1968,289,1420,add_to_cart,2024-04-30 03:12:50.953097,2024-07-09
1969,468,2021,view,2024-07-30 12:44:58.055497,2024-10-08
1970,297,1975,view,2024-04-10 14:41:31.506456,2024-06-19
1971,235,1243,view,2024-07-14 19:19:20.261528,2024-09-22
1972,163,1864,review,2024-05-30 10:50:06.397656,2024-08-08
1975,367,174,view,2024-08-25 12:32:05.713629,2024-11-03
1976,325,637,purchase,2024-01-22 15:26:46.400699,2024-04-01
1977,254,497,view,2024-07-09 11:05:52.002008,2024-09-17
1978,16,2489,view,2024-06-21 01:52:02.859876,2024-08-30
1979,212,1644,review,2024-07-26 19:57:30.162812,2024-10-04
1980,384,2356,review,2024-02-23 01:30:31.009403,2024-05-03
1981,119,1717,view,2024-07-01 06:33:17.079804,2024-09-09
1982,386,745,view,2024-07-15 14:48:06.045069,2024-09-23
1983,118,1845,view,2024-09-06 17:11:47.546922,2024-11-15
1985,272,1623,view,2024-08-12 23:56:23.458157,2024-10-21
1986,172,1788,view,2024-04-03 03:18:13.107126,2024-06-12
1987,144,1014,view,2024-08-29 13:04:57.741369,2024-11-07
1988,342,2166,wishlist,2024-06-06 17:42:11.183304,2024-08-15
1989,325,2303,view,2024-06-01 01:54:04.149153,2024-08-10
1990,430,617,view,2024-05-06 10:44:11.900422,2024-07-15
1991,66,1209,view,2024-02-17 15:58:26.763302,2024-04-27
1992,155,2458,review,2024-06-15 17:01:25.405104,2024-08-24
1993,76,146,add_to_cart,2024-02-17 06:29:16.381466,2024-04-27
1994,262,1150,add_to_cart,2024-06-24 16:53:36.549334,2024-09-02
1995,345,1999,wishlist,2024-02-21 19:19:43.104230,2024-05-01
1997,2,945,view,2024-05-04 06:54:55.513384,2024-07-13
1998,215,1651,view,2024-09-08 02:04:42.765762,2024-11-17
1999,326,772,view,2024-10-30 19:52:17.697209,2025-01-08
2000,47,1426,add_to_cart,2024-01-01 20:28:10.882420,2024-03-11
2001,108,863,add_to_cart,2024-02-17 03:56:17.786743,2024-04-27
2002,177,487,add_to_cart,2024-08-23 05:00:56.329936,2024-11-01
2004,412,2436,review,2024-08-03 15:25:53.645873,2024-10-12
2005,270,2317,view,2024-06-17 23:58:52.987597,2024-08-26
2007,277,1232,add_to_cart,2024-08-01 13:06:31.837700,2024-10-10
2008,119,1138,wishlist,2024-05-14 07:35:49.411194,2024-07-23
2010,280,1367,add_to_cart,2024-04-04 16:48:48.068040,2024-06-13
2011,72,952,review,2024-08-18 22:05:39.096827,2024-10-27
2012,326,33,view,2024-05-13 22:32:52.892125,2024-07-22
2013,263,914,view,2024-08-18 13:59:15.318276,2024-10-27
2014,293,172,view,2024-05-21 19:16:57.839664,2024-07-30
2015,395,1280,add_to_cart,2024-10-11 00:00:00.000000,2024-12-20
2016,264,1034,view,2024-07-06 15:22:47.391443,2024-09-14
2017,312,1923,view,2024-08-04 17:28:26.611694,2024-10-13
2018,391,959,view,2024-02-05 14:54:33.984855,2024-04-15
2019,344,1570,view,2024-05-10 14:42:50.719576,2024-07-19
2020,456,1447,wishlist,2024-08-18 03:56:59.291584,2024-10-27
2021,356,2411,review,2024-03-18 12:04:31.616805,2024-05-27
2022,62,1418,purchase,2024-09-11 10:21:17.116887,2024-11-20
2023,356,671,wishlist,2024-07-24 00:20:12.471725,2024-10-02
2024,25,2285,review,2024-01-16 00:00:00.000000,2024-03-26
2025,100,408,add_to_cart,2024-05-17 12:59:18.578930,2024-07-26
2026,434,1458,view,2024-08-27 19:36:12.017575,2024-11-05
2027,285,720,view,2024-08-29 02:29:26.944731,2024-11-07
2028,81,545,review,2024-03-11 21:06:30.005897,2024-05-20
2029,377,2207,wishlist,2024-06-09 23:29:11.215529,2024-08-18
2030,217,773,view,2024-08-10 15:05:20.652453,2024-10-19
2031,120,1239,view,2024-10-19 00:34:01.846142,2024-12-28
2032,254,1574,review,2024-05-14 10:31:07.780214,2024-07-23
2033,352,541,view,2024-04-18 07:53:37.033083,2024-06-27
2034,23,131,view,2024-05-16 09:04:58.784766,2024-07-25
2035,424,2232,wishlist,2024-07-26 13:50:34.638579,2024-10-04
2036,470,1023,view,2024-05-10 08:28:58.685957,2024-07-19
2037,131,697,add_to_cart,2024-07-12 03:16:09.851803,2024-09-20
2038,254,659,purchase,2024-08-29 17:06:34.108078,2024-11-07
2039,415,1184,view,2024-02-18 11:24:58.875982,2024-04-28
2040,65,1410,view,2024-04-05 10:30:39.814171,2024-06-14
2041,173,1998,add_to_cart,2024-07-24 00:00:00.000000,2024-10-02
2042,153,2088,view,2024-06-05 17:36:53.546121,2024-08-14
2043,98,248,view,2024-02-22 15:18:34.716385,2024-05-02
2044,24,737,purchase,2024-08-14 13:52:50.646968,2024-10-23
2045,463,171,view,2024-09-16 12:14:09.153545,2024-11-25
2046,209,815,view,2024-05-09 17:41:32.093137,2024-07-18
2047,205,890,purchase,2024-10-12 23:45:35.559513,2024-12-21
2048,266,1601,view,2024-09-18 13:57:32.524761,2024-11-27
2049,185,750,view,2024-06-03 07:57:42.412712,2024-08-12
2050,470,1939,view,2024-02-22 01:08:58.170110,2024-05-02
2051,489,1202,review,2024-08-06 00:07:46.337649,2024-10-15
2052,360,1029,purchase,2024-07-14 21:33:31.874141,2024-09-22
2053,116,1285,view,2024-06-23 07:36:42.685208,2024-09-01
2055,228,641,view,2024-04-02 23:54:48.731929,2024-06-11
2056,164,910,wishlist,2024-07-16 05:05:11.704619,2024-09-24
2057,265,1491,view,2024-02-18 00:00:00.000000,2024-04-28
2058,435,809,purchase,2024-03-31 19:48:16.450697,2024-06-09
2059,175,1338,wishlist,2024-01-15 21:17:45.674550,2024-03-25
2060,2,347,view,2024-07-29 08:34:43.096655,2024-10-07
2061,397,1855,add_to_cart,2024-04-23 09:58:37.779368,2024-07-02
2062,96,2000,view,2024-08-27 12:51:53.627489,2024-11-05
2063,102,2146,view,2024-02-17 02:14:23.897972,2024-04-27
2064,467,807,review,2024-02-12 12:24:08.835640,2024-04-22
2065,145,1445,view,2024-03-18 03:00:43.526819,2024-05-27
2066,155,1778,add_to_cart,2024-03-30 06:55:19.974311,2024-06-08
2067,323,2500,purchase,2024-07-03 00:49:54.165039,2024-09-11
2068,459,930,view,2024-06-26 05:19:44.613917,2024-09-04
2069,274,1774,view,2024-10-15 05:53:39.880011,2024-12-24
2070,417,384,view,2024-03-27 07:33:48.404768,2024-06-05
2071,383,1522,wishlist,2024-07-17 13:56:24.298789,2024-09-25
2072,82,1605,view,2024-08-11 18:53:38.208430,2024-10-20
2073,418,1451,wishlist,2024-02-18 15:29:13.439101,2024-04-28
2074,480,728,view,2024-08-08 15:43:38.625473,2024-10-17
2075,126,526,view,2024-02-19 13:38:26.109846,2024-04-29
2076,108,2316,view,2024-06-04 05:15:31.173085,2024-08-13
2077,311,40,purchase,2024-06-14 15:20:46.533015,2024-08-23
2078,69,2200,view,2024-05-14 12:27:52.920930,2024-07-23
2079,430,2040,view,2024-06-21 20:43:23.344270,2024-08-30
2080,241,1251,review,2024-07-13 16:33:25.480643,2024-09-21
2081,267,118,add_to_cart,2024-08-19 10:22:54.763866,2024-10-28
2082,456,2270,add_to_cart,2024-10-22 18:24:44.833364,2024-12-31
2083,396,2053,wishlist,2024-06-11 18:19:58.192217,2024-08-20
2084,145,954,view,2024-06-14 23:34:41.546226,2024-08-23
2085,410,959,purchase,2024-10-21 00:00:00.000000,2024-12-30
2086,319,2059,view,2024-06-08 14:30:18.073696,2024-08-17
2087,102,964,view,2024-01-28 13:46:28.860026,2024-04-07
2088,266,2156,review,2024-03-28 00:00:00.000000,2024-06-06
2089,338,2238,view,2024-04-11 01:42:11.118752,2024-06-20
2090,343,291,view,2024-07-12 21:31:02.241450,2024-09-20
2091,273,2090,view,2024-03-08 15:49:48.732188,2024-05-17
2092,377,633,purchase,2024-08-20 11:19:39.133950,2024-10-29
2093,497,284,purchase,2024-09-02 23:38:23.237986,2024-11-11
2094,100,1035,review,2024-04-26 14:37:18.309373,2024-07-05
2095,442,2436,view,2024-01-27 14:47:36.902980,2024-04-06
2096,454,1619,view,2024-09-19 23:20:35.863955,2024-11-28
2098,368,942,wishlist,2024-04-05 15:21:37.606866,2024-06-14
2099,45,1322,review,2024-10-15 15:19:03.127955,2024-12-24
2100,405,643,view,2024-07-25 00:00:00.000000,2024-10-03
2101,280,2136,add_to_cart,2024-04-16 23:04:13.777415,2024-06-25
2102,388,744,add_to_cart,2024-04-22 21:07:39.988557,2024-07-01
2103,431,1240,review,2024-02-21 04:17:25.892063,2024-05-01
2104,215,179,wishlist,2024-05-01 08:31:43.669523,2024-07-10
2105,314,1562,view,2024-06-05 15:03:27.554481,2024-08-14
2106,476,557,review,2024-07-15 08:23:31.570362,2024-09-23
2108,87,1232,view,2024-05-05 16:58:16.979812,2024-07-14
2109,225,1382,view,2024-07-06 18:29:01.385127,2024-09-14
2110,32,1590,review,2024-10-05 01:38:22.985464,2024-12-14
2111,242,369,view,2024-09-09 09:47:02.990364,2024-11-18
2113,297,127,add_to_cart,2024-07-31 09:56:53.460137,2024-10-09
2114,235,247,view,2024-06-04 13:49:24.287637,2024-08-13
2115,312,2082,view,2024-05-05 00:32:45.451010,2024-07-14
2116,168,1808,view,2024-02-01 19:55:19.921708,2024-04-11
2117,408,1776,view,2024-04-10 12:49:21.008277,2024-06-19
2118,423,340,view,2024-01-22 12:01:17.742177,2024-04-01
2119,164,1688,review,2024-02-06 15:50:12.894501,2024-04-16
2120,496,534,review,2024-10-27 14:23:48.106858,2025-01-05
2121,433,2298,review,2024-03-08 18:48:43.712487,2024-05-17
2122,415,1226,view,2024-08-10 05:33:06.372937,2024-10-19
2123,486,1223,wishlist,2024-10-12 18:09:48.395616,2024-12-21
2124,6,1435,view,2024-04-21 03:11:19.729959,2024-06-30
2127,288,1789,add_to_cart,2024-07-18 13:17:01.073762,2024-09-26
2128,145,952,view,2024-07-05 22:01:01.058619,2024-09-13
2129,468,1778,view,2024-01-28 23:59:21.642890,2024-04-07
2130,262,1642,purchase,2024-07-01 02:19:56.238412,2024-09-09
2131,499,1418,view,2024-02-21 19:03:06.946098,2024-05-01
2132,106,812,wishlist,2024-08-29 23:38:42.352181,2024-11-07
2133,269,2170,wishlist,2024-07-16 17:55:00.411058,2024-09-24
2134,275,1990,add_to_cart,2024-07-05 13:32:18.379378,2024-09-13
2135,265,1848,add_to_cart,2024-10-27 15:00:33.690320,2025-01-05
2138,285,1650,view,2024-09-15 06:43:29.479846,2024-11-24
2139,57,1318,view,2024-07-27 22:01:58.963576,2024-10-05
2141,234,1266,wishlist,2024-08-27 04:52:31.056413,2024-11-05
2142,32,1372,review,2024-09-30 22:02:02.167536,2024-12-09
2143,263,1795,add_to_cart,2024-09-19 17:46:48.165044,2024-11-28
2144,250,265,view,2024-05-27 00:35:25.864617,2024-08-05
2145,497,282,view,2024-05-22 07:44:59.645936,2024-07-31
2146,18,1883,view,2024-07-25 16:25:14.161592,2024-10-03
2147,1,816,wishlist,2024-10-06 03:00:48.686019,2024-12-15
2148,363,164,view,2024-04-01 06:38:57.733707,2024-06-10
2149,26,511,view,2024-08-01 08:28:50.760037,2024-10-10
2150,221,555,add_to_cart,2024-01-09 17:52:29.181842,2024-03-19
2151,265,1307,add_to_cart,2024-01-26 09:09:23.809568,2024-04-05
2152,374,259,view,2024-09-17 12:10:19.494025,2024-11-26
2153,130,1404,review,2024-01-04 08:45:35.417341,2024-03-14
2154,254,65,view,2024-03-09 16:26:52.105094,2024-05-18
2155,134,2090,view,2024-08-30 12:16:51.488071,2024-11-08
2156,360,1796,view,2024-03-03 05:49:38.164786,2024-05-12
2157,65,1321,view,2024-07-22 01:47:57.670921,2024-09-30
2158,245,1533,wishlist,2024-10-08 01:25:53.854187,2024-12-17
2160,258,883,view,2024-04-24 17:25:28.886858,2024-07-03
2161,384,1103,purchase,2024-07-09 10:55:10.613664,2024-09-17
2162,119,1610,add_to_cart,2024-07-17 20:58:29.601875,2024-09-25
2163,270,1916,view,2024-03-25 09:50:21.554821,2024-06-03
2164,16,724,add_to_cart,2024-04-09 19:40:44.697840,2024-06-18
2165,102,2143,purchase,2024-10-21 09:40:21.580635,2024-12-30
2166,136,25,view,2024-09-11 20:38:21.959805,2024-11-20
2167,333,562,purchase,2024-05-11 09:51:33.409332,2024-07-20
2168,100,2418,view,2024-08-25 01:22:57.868775,2024-11-03
2169,208,2125,add_to_cart,2024-05-05 12:04:06.570975,2024-07-14
2170,170,1847,add_to_cart,2024-01-27 09:04:26.148186,2024-04-06
2171,179,88,view,2024-07-24 17:24:27.170926,2024-10-02
2172,265,494,view,2024-09-06 21:08:02.079675,2024-11-15
2173,3,1142,add_to_cart,2024-07-13 07:56:25.719653,2024-09-21
2174,187,542,view,2024-05-19 06:01:27.873923,2024-07-28
2175,418,1403,view,2024-01-18 23:59:00.352586,2024-03-28
2176,421,217,wishlist,2024-04-17 18:18:35.375314,2024-06-26
2177,318,1134,wishlist,2024-04-06 05:58:02.786818,2024-06-15
2178,258,1897,view,2024-05-22 14:51:48.001922,2024-07-31
2179,298,530,add_to_cart,2024-02-12 22:53:44.140394,2024-04-22
2180,489,1768,wishlist,2024-07-26 07:03:20.155442,2024-10-04
2181,118,1078,view,2024-06-18 17:35:31.021768,2024-08-27
2182,152,737,view,2024-01-19 09:30:28.324896,2024-03-29
2183,150,1240,view,2024-03-05 08:37:30.978677,2024-05-14
2184,348,1364,view,2024-08-23 13:15:44.713363,2024-11-01
2185,42,1697,wishlist,2024-05-10 14:12:32.712032,2024-07-19
2186,375,1561,view,2024-06-16 01:22:41.846943,2024-08-25
2187,242,1402,view,2024-04-21 04:44:29.556463,2024-06-30
2188,287,1754,purchase,2024-10-09 02:49:30.581926,2024-12-18
2189,115,1265,add_to_cart,2024-09-13 06:45:29.182223,2024-11-22
2190,363,2181,review,2024-02-03 05:09:56.336215,2024-04-13
2191,277,1289,wishlist,2024-01-21 19:39:31.031622,2024-03-31
2192,145,1384,view,2024-07-14 21:50:46.733633,2024-09-22
2193,136,2476,view,2024-04-25 05:24:43.128024,2024-07-04
2194,83,920,view,2024-03-01 21:55:36.271370,2024-05-10
2195,316,2152,review,2024-01-21 02:56:27.634866,2024-03-31
2196,371,388,purchase,2024-01-25 13:16:03.166667,2024-04-04
2197,223,905,add_to_cart,2024-05-03 09:30:34.525275,2024-07-12
2199,257,744,add_to_cart,2024-05-27 22:27:25.151486,2024-08-05
2200,415,1279,view,2024-06-13 20:06:05.887348,2024-08-22
2201,316,598,add_to_cart,2024-07-14 12:22:01.128488,2024-09-22
2202,359,343,view,2024-08-14 03:07:59.192904,2024-10-23
2203,298,698,view,2024-05-06 06:10:31.409439,2024-07-15
2204,482,930,view,2024-06-08 03:12:46.172541,2024-08-17
2205,236,706,wishlist,2024-07-21 09:01:49.090767,2024-09-29
2206,259,1095,wishlist,2024-08-02 08:02:09.780110,2024-10-11
2207,11,349,view,2024-07-03 19:34:03.751207,2024-09-11
2208,208,1447,view,2024-05-11 18:10:54.864864,2024-07-20
2210,264,1093,wishlist,2024-06-23 00:40:16.843151,2024-09-01
2211,371,124,add_to_cart,2024-05-15 03:28:24.470623,2024-07-24
