product_id,shop_id,name,color,fabric,size_range,price_LKR,product_url,created_ts,popularity_score,stock_count,seasonal_score,material_grade,category_name
703.0,32.0,Fashion Item 702,Blue,Wool,S-XL,4524.41,https://shop.lk/product/702,2025-03-12T00:00:00,0.867,22.0,High,C,Skirts
704.0,30.0,Fashion Item 703,Red,Silk,S-L,6760.46,https://shop.lk/product/703,2023-11-26T00:00:00,0.236,46.0,Medium,C,Shirts
705.0,25.0,Fashion Item 704,Red,Denim,XS-L,4743.81,https://shop.lk/product/704,2025-04-22T00:00:00,0.868,292.0,High,A,Skirts
706.0,36.0,Fashion Item 705,Beige,Wool,M-XXL,5003.69,https://shop.lk/product/705,2024-08-31T00:00:00,0.867,170.0,Medium,B,Dresses
707.0,34.0,Fashion Item 706,White,Linen,M-XL,4154.74,https://shop.lk/product/706,2023-01-14T00:00:00,0.092,62.0,Medium,B,Dresses
708.0,42.0,Fashion Item 707,Beige,Rayon,S-L,2225.99,https://shop.lk/product/707,2025-03-18T00:00:00,0.941,31.0,Low,B,Skirts
709.0,17.0,Fashion Item 708,Red,Wool,M-XL,5543.33,https://shop.lk/product/708,2024-02-06T00:00:00,0.198,264.0,High,A,T-Shirts
710.0,13.0,Fashion Item 709,Yellow,Wool,M-XXL,7753.81,https://shop.lk/product/709,2024-01-15T00:00:00,0.536,64.0,Low,Standard,Jeans
711.0,28.0,Fashion Item 710,Black,Linen,XS-L,4980.45,https://shop.lk/product/710,2023-08-26T00:00:00,0.789,35.0,High,Premium,Jeans
712.0,7.0,Fashion Item 711,White,Denim,S-L,6576.76,https://shop.lk/product/711,2023-03-17T00:00:00,0.782,47.0,Low,A,Dresses
713.0,2.0,Fashion Item 712,White,Linen,XS-L,7679.58,https://shop.lk/product/712,2023-01-05T00:00:00,0.278,33.0,High,Standard,Shirts
714.0,34.0,Fashion Item 713,Red,Linen,M-XL,2479.66,https://shop.lk/product/713,2024-05-03T00:00:00,0.772,266.0,Low,Premium,Dresses
715.0,42.0,Fashion Item 714,White,Silk,M-XXL,4084.4,https://shop.lk/product/714,2025-05-13T00:00:00,0.755,146.0,Medium,B,Skirts
716.0,10.0,Fashion Item 715,Yellow,Polyester,XS-L,2703.99,https://shop.lk/product/715,2024-10-29T00:00:00,0.924,243.0,Medium,A,Jeans
717.0,10.0,Fashion Item 716,Green,Rayon,M-XL,2320.57,https://shop.lk/product/716,2024-11-12T00:00:00,0.471,45.0,Medium,A,Skirts
718.0,36.0,Fashion Item 717,Blue,Denim,XS-L,5669.88,https://shop.lk/product/717,2024-03-31T00:00:00,0.196,61.0,Medium,Premium,Skirts
719.0,11.0,Fashion Item 718,Pink,Rayon,S-XL,3515.12,https://shop.lk/product/718,2024-03-11T00:00:00,0.1,197.0,High,Standard,T-Shirts
720.0,36.0,Fashion Item 719,Yellow,Denim,S-XL,7654.53,https://shop.lk/product/719,2024-06-22T00:00:00,0.867,103.0,Medium,C,Shirts
721.0,33.0,Fashion Item 720,Yellow,Denim,XS-L,5633.16,https://shop.lk/product/720,2024-07-05T00:00:00,0.559,131.0,Medium,Premium,Jeans
722.0,39.0,Fashion Item 721,Green,Denim,S-XL,4794.87,https://shop.lk/product/721,2025-06-01T00:00:00,0.478,250.0,High,A,T-Shirts
723.0,26.0,Fashion Item 722,Yellow,Polyester,S-L,5738.21,https://shop.lk/product/722,2025-03-06T00:00:00,0.945,218.0,Medium,B,Jackets
724.0,22.0,Fashion Item 723,Yellow,Polyester,XS-L,4638.98,https://shop.lk/product/723,2025-03-15T00:00:00,0.441,64.0,Medium,C,Shorts
725.0,1.0,Fashion Item 724,Pink,Polyester,S-L,2730.07,https://shop.lk/product/724,2023-01-25T00:00:00,0.411,80.0,High,A,Jackets
726.0,5.0,Fashion Item 725,Beige,Silk,S-L,7498.53,https://shop.lk/product/725,2024-10-24T00:00:00,0.041,7.0,Low,B,Skirts
727.0,1.0,Fashion Item 726,Pink,Polyester,S-XL,3357.88,https://shop.lk/product/726,2024-08-05T00:00:00,0.449,219.0,High,C,T-Shirts
728.0,16.0,Fashion Item 727,Beige,Rayon,M-XL,2488.16,https://shop.lk/product/727,2024-08-01T00:00:00,0.593,128.0,High,Premium,Dresses
729.0,34.0,Fashion Item 728,Beige,Linen,S-XL,4178.98,https://shop.lk/product/728,2023-04-14T00:00:00,0.082,104.0,High,Standard,Skirts
730.0,29.0,Fashion Item 729,Blue,Wool,S-XL,6321.51,https://shop.lk/product/729,2023-05-25T00:00:00,0.478,170.0,High,A,T-Shirts
731.0,15.0,Fashion Item 730,Beige,Polyester,S-L,3756.42,https://shop.lk/product/730,2023-08-25T00:00:00,0.172,187.0,Low,A,Dresses
732.0,31.0,Fashion Item 731,Black,Denim,XS-L,6899.91,https://shop.lk/product/731,2024-07-08T00:00:00,0.773,259.0,Medium,C,Jeans
733.0,20.0,Fashion Item 732,Blue,Polyester,S-XL,4930.66,https://shop.lk/product/732,2023-05-30T00:00:00,0.415,179.0,Medium,Standard,Jeans
734.0,5.0,Fashion Item 733,White,Rayon,M-XL,2677.42,https://shop.lk/product/733,2023-09-09T00:00:00,0.581,172.0,High,Premium,T-Shirts
735.0,45.0,Fashion Item 734,Grey,Linen,M-XL,3162.3,https://shop.lk/product/734,2023-03-23T00:00:00,0.878,236.0,Low,B,Skirts
736.0,18.0,Fashion Item 735,Pink,Rayon,M-XL,6337.09,https://shop.lk/product/735,2024-11-30T00:00:00,0.749,263.0,Medium,A,Jackets
737.0,49.0,Fashion Item 736,Grey,Wool,S-L,7709.15,https://shop.lk/product/736,2025-03-27T00:00:00,0.571,167.0,High,B,Skirts
738.0,40.0,Fashion Item 737,Grey,Polyester,M-XXL,5303.84,https://shop.lk/product/737,2023-10-18T00:00:00,0.599,261.0,Medium,B,Shirts
739.0,34.0,Fashion Item 738,Grey,Linen,M-XL,7482.56,https://shop.lk/product/738,2025-06-06T00:00:00,0.961,93.0,Medium,Premium,T-Shirts
740.0,42.0,Fashion Item 739,Black,Silk,M-XL,3285.63,https://shop.lk/product/739,2024-02-29T00:00:00,0.825,76.0,Medium,C,Dresses
741.0,40.0,Fashion Item 740,Red,Denim,S-XL,7482.69,https://shop.lk/product/740,2023-10-14T00:00:00,0.881,214.0,High,A,Dresses
742.0,47.0,Fashion Item 741,Blue,Denim,M-XL,2631.23,https://shop.lk/product/741,2023-01-11T00:00:00,0.482,147.0,Medium,Premium,Shorts
743.0,49.0,Fashion Item 742,White,Silk,S-XL,4344.53,https://shop.lk/product/742,2025-06-05T00:00:00,0.867,265.0,Medium,A,Shirts
744.0,7.0,Fashion Item 743,Yellow,Linen,S-L,7133.05,https://shop.lk/product/743,2024-05-14T00:00:00,0.285,12.0,High,Premium,T-Shirts
745.0,35.0,Fashion Item 744,Blue,Cotton,M-XL,7138.75,https://shop.lk/product/744,2023-07-03T00:00:00,0.266,36.0,Medium,A,Shorts
746.0,23.0,Fashion Item 745,Black,Denim,S-XL,7785.77,https://shop.lk/product/745,2023-06-29T00:00:00,0.31,253.0,Low,C,Skirts
747.0,13.0,Fashion Item 746,Blue,Silk,XS-L,7085.56,https://shop.lk/product/746,2024-01-30T00:00:00,0.731,226.0,Medium,Standard,Skirts
748.0,37.0,Fashion Item 747,Black,Denim,M-XXL,6293.37,https://shop.lk/product/747,2025-05-01T00:00:00,0.669,132.0,Low,A,Jackets
749.0,38.0,Fashion Item 748,Beige,Polyester,S-L,5323.84,https://shop.lk/product/748,2025-02-15T00:00:00,0.619,48.0,High,B,Shirts
750.0,10.0,Fashion Item 749,Green,Silk,S-L,2306.09,https://shop.lk/product/749,2023-06-11T00:00:00,0.835,127.0,Low,B,Dresses
751.0,32.0,Fashion Item 750,Blue,Wool,S-XL,6900.82,https://shop.lk/product/750,2025-06-02T00:00:00,0.444,238.0,Medium,C,Skirts
752.0,32.0,Fashion Item 751,Yellow,Linen,M-XL,3040.0,https://shop.lk/product/751,2023-10-22T00:00:00,0.64,225.0,Low,Standard,Dresses
753.0,25.0,Fashion Item 752,Red,Silk,S-L,7674.56,https://shop.lk/product/752,2023-12-24T00:00:00,0.363,213.0,Low,Standard,Dresses
754.0,36.0,Fashion Item 753,Green,Cotton,M-XL,4357.73,https://shop.lk/product/753,2024-07-28T00:00:00,0.725,293.0,High,Standard,T-Shirts
755.0,32.0,Fashion Item 754,Pink,Rayon,M-XL,5644.7,https://shop.lk/product/754,2023-07-24T00:00:00,0.852,19.0,Medium,C,Jeans
756.0,35.0,Fashion Item 755,Grey,Silk,XS-L,2126.19,https://shop.lk/product/755,2024-05-05T00:00:00,0.384,200.0,High,Standard,Shorts
757.0,13.0,Fashion Item 756,Red,Cotton,M-XXL,4272.3,https://shop.lk/product/756,2023-05-01T00:00:00,0.026,235.0,Medium,Standard,Skirts
758.0,27.0,Fashion Item 757,Red,Denim,S-L,6517.39,https://shop.lk/product/757,2025-01-04T00:00:00,0.232,158.0,Medium,Standard,Dresses
759.0,2.0,Fashion Item 758,Blue,Linen,S-XL,5491.43,https://shop.lk/product/758,2023-09-09T00:00:00,0.145,231.0,Low,A,Dresses
760.0,7.0,Fashion Item 759,Blue,Denim,S-XL,6322.51,https://shop.lk/product/759,2025-02-03T00:00:00,0.33,156.0,Low,A,Dresses
761.0,25.0,Fashion Item 760,Black,Wool,XS-L,5886.26,https://shop.lk/product/760,2025-02-24T00:00:00,0.552,293.0,Low,A,T-Shirts
762.0,48.0,Fashion Item 761,Black,Linen,M-XXL,3965.6,https://shop.lk/product/761,2024-05-02T00:00:00,0.697,51.0,Low,B,Dresses
763.0,9.0,Fashion Item 762,Beige,Denim,M-XXL,2338.46,https://shop.lk/product/762,2024-04-16T00:00:00,0.976,70.0,Low,Standard,Dresses
764.0,40.0,Fashion Item 763,Yellow,Cotton,S-XL,3505.45,https://shop.lk/product/763,2024-11-04T00:00:00,0.064,196.0,Low,Premium,Dresses
765.0,14.0,Fashion Item 764,Green,Rayon,M-XL,7173.98,https://shop.lk/product/764,2023-12-02T00:00:00,0.095,238.0,High,Standard,Shirts
766.0,6.0,Fashion Item 765,Red,Silk,M-XL,4814.89,https://shop.lk/product/765,2024-01-15T00:00:00,0.806,123.0,Low,A,Shorts
767.0,11.0,Fashion Item 766,Grey,Rayon,M-XXL,4907.81,https://shop.lk/product/766,2023-11-10T00:00:00,0.623,206.0,Medium,A,Skirts
768.0,47.0,Fashion Item 767,Yellow,Silk,S-XL,6900.73,https://shop.lk/product/767,2023-08-12T00:00:00,0.742,299.0,Medium,Standard,Jeans
769.0,10.0,Fashion Item 768,Black,Silk,M-XL,3718.38,https://shop.lk/product/768,2024-08-19T00:00:00,0.511,247.0,Medium,C,T-Shirts
770.0,1.0,Fashion Item 769,Pink,Wool,M-XL,6841.51,https://shop.lk/product/769,2023-11-05T00:00:00,0.062,191.0,Low,B,Shirts
771.0,44.0,Fashion Item 770,Pink,Linen,M-XL,4461.99,https://shop.lk/product/770,2024-06-08T00:00:00,0.764,173.0,High,A,Jackets
772.0,26.0,Fashion Item 771,Yellow,Wool,S-XL,4276.5,https://shop.lk/product/771,2023-01-19T00:00:00,0.682,157.0,Medium,Premium,Skirts
773.0,28.0,Fashion Item 772,Beige,Cotton,M-XL,5028.11,https://shop.lk/product/772,2023-03-13T00:00:00,0.999,31.0,Medium,A,Shirts
774.0,22.0,Fashion Item 773,Grey,Denim,S-XL,3307.77,https://shop.lk/product/773,2024-08-10T00:00:00,0.317,280.0,High,Standard,T-Shirts
775.0,18.0,Fashion Item 774,Black,Linen,S-XL,3717.1,https://shop.lk/product/774,2023-01-16T00:00:00,0.578,140.0,High,A,Skirts
776.0,48.0,Fashion Item 775,Blue,Polyester,XS-L,2219.4,https://shop.lk/product/775,2023-09-10T00:00:00,0.055,13.0,Medium,Premium,Shirts
777.0,42.0,Fashion Item 776,Yellow,Rayon,S-L,3002.09,https://shop.lk/product/776,2024-03-02T00:00:00,0.694,138.0,High,Premium,Shirts
778.0,3.0,Fashion Item 777,Grey,Wool,M-XXL,4972.9,https://shop.lk/product/777,2024-03-26T00:00:00,0.776,120.0,High,A,T-Shirts
779.0,29.0,Fashion Item 778,Grey,Polyester,S-XL,6630.21,https://shop.lk/product/778,2025-06-16T00:00:00,0.912,296.0,Medium,Premium,T-Shirts
780.0,30.0,Fashion Item 779,Black,Linen,M-XXL,4832.51,https://shop.lk/product/779,2023-02-13T00:00:00,0.298,28.0,Low,Standard,Jackets
781.0,37.0,Fashion Item 780,Yellow,Silk,S-XL,3120.12,https://shop.lk/product/780,2025-05-03T00:00:00,0.367,288.0,Medium,Premium,Dresses
782.0,38.0,Fashion Item 781,Yellow,Silk,M-XL,5492.37,https://shop.lk/product/781,2024-03-17T00:00:00,0.58,190.0,Low,Standard,Shirts
783.0,2.0,Fashion Item 782,Grey,Denim,S-L,6738.72,https://shop.lk/product/782,2024-08-12T00:00:00,0.822,266.0,Medium,Premium,Jeans
784.0,37.0,Fashion Item 783,White,Wool,XS-L,4278.46,https://shop.lk/product/783,2025-06-03T00:00:00,0.748,140.0,High,C,Jeans
785.0,16.0,Fashion Item 784,White,Denim,XS-L,3020.1,https://shop.lk/product/784,2023-12-13T00:00:00,0.052,18.0,Low,B,Dresses
786.0,10.0,Fashion Item 785,Beige,Cotton,XS-L,7105.35,https://shop.lk/product/785,2024-03-09T00:00:00,0.3,60.0,High,B,Shorts
787.0,5.0,Fashion Item 786,Beige,Denim,S-XL,4364.36,https://shop.lk/product/786,2023-09-03T00:00:00,0.407,195.0,Medium,C,Shirts
788.0,7.0,Fashion Item 787,Beige,Silk,S-L,7690.04,https://shop.lk/product/787,2024-08-27T00:00:00,0.515,134.0,High,Premium,Jackets
789.0,7.0,Fashion Item 788,White,Denim,S-XL,7327.64,https://shop.lk/product/788,2024-01-22T00:00:00,0.659,104.0,High,Standard,T-Shirts
790.0,8.0,Fashion Item 789,Yellow,Linen,S-XL,4796.78,https://shop.lk/product/789,2023-06-10T00:00:00,0.513,141.0,High,Standard,Shorts
791.0,8.0,Fashion Item 790,Black,Silk,M-XL,6746.6,https://shop.lk/product/790,2023-04-24T00:00:00,0.255,230.0,Low,B,Shirts
792.0,16.0,Fashion Item 791,Pink,Polyester,M-XL,5383.67,https://shop.lk/product/791,2024-03-08T00:00:00,0.33,153.0,Low,Standard,Jeans
793.0,30.0,Fashion Item 792,Red,Wool,S-L,6626.0,https://shop.lk/product/792,2024-05-08T00:00:00,0.038,271.0,High,B,Shorts
794.0,12.0,Fashion Item 793,Grey,Denim,M-XL,5777.83,https://shop.lk/product/793,2024-11-08T00:00:00,0.188,192.0,Low,B,Jackets
795.0,14.0,Fashion Item 794,Black,Cotton,S-L,4979.94,https://shop.lk/product/794,2025-01-31T00:00:00,0.079,215.0,Medium,B,Jeans
796.0,47.0,Fashion Item 795,Yellow,Polyester,M-XXL,5411.1,https://shop.lk/product/795,2024-07-30T00:00:00,0.673,3.0,Medium,B,T-Shirts
797.0,23.0,Fashion Item 796,White,Wool,XS-L,7782.08,https://shop.lk/product/796,2024-05-23T00:00:00,0.382,259.0,High,Standard,Shorts
798.0,49.0,Fashion Item 797,White,Polyester,XS-L,4261.04,https://shop.lk/product/797,2023-04-10T00:00:00,0.733,238.0,Medium,B,Skirts
799.0,6.0,Fashion Item 798,Blue,Wool,S-XL,3062.52,https://shop.lk/product/798,2023-09-20T00:00:00,0.193,41.0,Medium,C,T-Shirts
800.0,36.0,Fashion Item 799,Red,Linen,S-L,2256.57,https://shop.lk/product/799,2024-07-26T00:00:00,0.719,241.0,High,A,T-Shirts
